inst,fecha,count,min,avg,max
24,"2019-02-13 15:00:00",164,3.931343,10.1756063841,18.942007
1,"2019-02-13 15:00:00",176,3.620315,9.6177215,15.123633
1,"2019-02-13 16:00:00",172,3.001975,9.8460666395,18.514724
24,"2019-02-13 16:00:00",566,2.746132,7.9101053516,16.570648
24,"2019-02-13 17:00:00",309,3.187228,8.5263544045,18.993252
1,"2019-02-13 17:00:00",433,3.639559,10.4765139492,18.037439
1,"2019-02-13 18:00:00",380,2.664063,8.3434291289,17.682733
24,"2019-02-13 18:00:00",199,2.516793,8.3904731307,20.185772
1,"2019-02-13 19:00:00",249,3.125183,7.7142936265,17.300883
24,"2019-02-13 19:00:00",520,3.3299,10.2329532827,13.77676
1,"2019-02-13 20:00:00",380,2.436576,7.8694920316,16.055305
24,"2019-02-13 20:00:00",237,2.895175,8.5238924557,15.456242
1,"2019-02-13 21:00:00",49,4.223912,7.8864870204,13.284184
24,"2019-02-13 21:00:00",27,4.196434,6.4212882593,13.387854
24,"2019-02-13 22:00:00",2,8.467531,8.467531,8.467531
24,"2019-02-14 00:00:00",83,6.34254,6.3520691566,6.353525
1,"2019-02-14 00:00:00",113,7.178104,7.1789269204,7.179198
24,"2019-02-14 01:00:00",7,8.299848,8.299848,8.299848
24,"2019-02-14 06:00:00",8326,2.979773,6.4108543652,11.559132
1,"2019-02-14 06:00:00",2493,3.652229,3.8390777449,3.966086
24,"2019-02-14 07:00:00",678,4.029324,5.5602197906,9.832915
1,"2019-02-14 08:00:00",359,4.920558,4.9776353259,4.990547
24,"2019-02-14 08:00:00",726,7.687499,7.9088320882,10.085619
1,"2019-02-14 09:00:00",634,3.829331,8.2929766215,8.983843
24,"2019-02-14 09:00:00",94,3.836671,3.8366795106,3.836771
24,"2019-02-14 10:00:00",1204,3.006357,5.8337445158,8.17621
1,"2019-02-14 10:00:00",628,2.166037,4.5122224379,9.813145
24,"2019-02-14 11:00:00",259,2.229214,6.1359079923,11.198263
1,"2019-02-14 11:00:00",798,1.374763,7.6053104261,13.306557
1,"2019-02-14 12:00:00",355,2.262331,8.4600279099,25.572546
24,"2019-02-14 12:00:00",444,1.829974,9.5053343108,25.741201
24,"2019-02-14 13:00:00",430,3.113584,8.3647590465,16.120288
1,"2019-02-14 13:00:00",339,1.710509,7.8346233392,16.347982
24,"2019-02-14 14:00:00",516,3.131721,8.1697270039,17.208151
1,"2019-02-14 14:00:00",326,2.845822,8.4974527699,16.03678
1,"2019-02-14 15:00:00",140,2.366635,7.7291216,13.666805
24,"2019-02-14 15:00:00",415,2.468378,9.2882010217,17.462332
1,"2019-02-14 16:00:00",214,2.914096,7.531631,15.102043
24,"2019-02-14 16:00:00",329,3.051638,8.4748583617,13.999009
1,"2019-02-14 17:00:00",166,3.979413,8.1303436446,15.671911
24,"2019-02-14 17:00:00",318,2.860922,7.3403429151,17.17455
1,"2019-02-14 18:00:00",263,2.284091,7.8685267148,16.30769
24,"2019-02-14 18:00:00",230,1.8495,7.7552865739,16.901549
24,"2019-02-14 19:00:00",475,3.012972,7.7574942568,15.524755
1,"2019-02-14 19:00:00",260,1.928309,6.88492905,15.299026
1,"2019-02-14 20:00:00",320,3.19813,8.4569967594,14.426994
24,"2019-02-14 20:00:00",248,4.123331,9.39813975,14.942677
24,"2019-02-14 21:00:00",26,2.23107,8.9025275385,13.132788
1,"2019-02-14 21:00:00",146,5.132389,8.2597531507,12.160207
24,"2019-02-15 00:00:00",6,5.37818,5.37818,5.37818
1,"2019-02-15 00:00:00",63,3.655717,3.655717,3.655717
1,"2019-02-15 01:00:00",15,4.719391,15.0717538667,18.836287
24,"2019-02-15 01:00:00",5,13.838864,13.838864,13.838864
24,"2019-02-15 07:00:00",1394,3.901635,7.4395024405,13.824396
1,"2019-02-15 08:00:00",127,7.29633,8.6399984961,9.134591
24,"2019-02-15 08:00:00",1377,4.021572,7.3351177139,10.288889
24,"2019-02-15 09:00:00",601,7.950654,9.1024666839,9.322016
1,"2019-02-15 09:00:00",185,5.080181,5.7925452108,8.300635
24,"2019-02-15 10:00:00",566,3.594813,7.1232624823,16.799714
1,"2019-02-15 10:00:00",219,2.106559,7.7095386073,13.48703
24,"2019-02-15 11:00:00",526,2.411522,7.9931750703,17.475779
1,"2019-02-15 11:00:00",295,3.094946,9.1883776847,17.261644
1,"2019-02-15 12:00:00",288,2.845345,10.3335315799,17.112601
24,"2019-02-15 12:00:00",1072,2.229722,7.0064662397,16.378093
1,"2019-02-15 13:00:00",197,3.083046,11.1920531624,17.626961
24,"2019-02-15 13:00:00",445,3.032385,8.139765418,18.008058
1,"2019-02-15 14:00:00",170,3.780105,9.2332353235,18.103046
24,"2019-02-15 14:00:00",420,2.438995,10.0695212929,17.933598
1,"2019-02-15 15:00:00",409,3.771751,6.9646730929,16.685116
24,"2019-02-15 15:00:00",478,1.334514,8.0696621213,16.425411
24,"2019-02-15 16:00:00",388,3.384278,7.8826175619,17.29431
1,"2019-02-15 16:00:00",152,1.400603,8.2039131908,15.018641
1,"2019-02-15 17:00:00",257,2.864548,10.1750282802,16.319454
24,"2019-02-15 17:00:00",422,2.926606,9.1972531659,18.037773
24,"2019-02-15 18:00:00",199,3.212997,8.0405382714,15.585404
1,"2019-02-15 18:00:00",295,2.948688,8.9166342203,16.396428
1,"2019-02-15 19:00:00",249,3.001739,8.0858221767,17.326608
24,"2019-02-15 19:00:00",528,2.656477,8.794320303,21.216923
24,"2019-02-15 20:00:00",454,3.534481,7.4855588634,15.413328
1,"2019-02-15 20:00:00",254,3.543873,8.3354183189,15.077748
24,"2019-02-15 21:00:00",31,3.903231,8.131645129,10.036005
1,"2019-02-15 21:00:00",24,4.278021,7.1851815417,11.121957
24,"2019-02-16 00:00:00",77,10.639503,10.6415298571,10.64201
1,"2019-02-16 01:00:00",16,6.341968,6.8419554375,7.341872
24,"2019-02-16 08:00:00",810,5.178307,5.1795094815,5.180518
1,"2019-02-16 09:00:00",1,5.271153,5.271153,5.271153
24,"2019-02-16 09:00:00",196,7.010115,7.0385607398,10.037909
24,"2019-02-16 10:00:00",1122,2.648786,7.2241380196,15.07012
1,"2019-02-16 10:00:00",148,3.143252,6.7032450608,16.261854
1,"2019-02-16 11:00:00",141,4.198862,8.7950959504,16.505519
24,"2019-02-16 11:00:00",752,2.686507,8.9193548045,16.648996
24,"2019-02-16 12:00:00",695,3.035774,9.4163186532,15.369175
1,"2019-02-16 12:00:00",205,2.867555,8.1013868,15.417162
24,"2019-02-16 13:00:00",4236,2.455257,9.7518789832,14.354634
1,"2019-02-16 13:00:00",441,2.792355,8.6694643878,17.783337
1,"2019-02-16 14:00:00",348,2.961399,9.2653394799,17.243787
24,"2019-02-16 14:00:00",494,2.05639,7.8043358441,16.645397
1,"2019-02-16 15:00:00",256,2.100347,7.6788378359,16.770541
24,"2019-02-16 15:00:00",259,2.666604,8.6523808147,18.661407
1,"2019-02-16 16:00:00",223,2.081556,8.6279203946,16.514129
24,"2019-02-16 16:00:00",888,2.032136,7.4073983491,16.840912
1,"2019-02-16 17:00:00",203,2.82267,8.8641969212,17.888693
24,"2019-02-16 17:00:00",482,3.644271,8.3983869315,18.629676
1,"2019-02-16 18:00:00",260,2.479911,9.3607478692,15.326747
24,"2019-02-16 18:00:00",273,3.419395,8.7519645238,18.664496
24,"2019-02-16 19:00:00",662,2.232356,7.6527947855,17.310894
1,"2019-02-16 19:00:00",255,2.500293,8.5172277922,15.975242
1,"2019-02-16 20:00:00",311,3.930565,8.1505400257,15.10532
24,"2019-02-16 20:00:00",316,2.212344,7.8852651487,14.730859
24,"2019-02-16 21:00:00",156,3.244564,7.8494569615,14.040944
1,"2019-02-16 21:00:00",23,3.945172,8.8186565652,13.732098
1,"2019-02-17 00:00:00",31,7.884735,7.884735,7.884735
24,"2019-02-17 00:00:00",23,7.415429,7.4155144348,7.416084
1,"2019-02-17 01:00:00",10,6.525793,6.525793,6.525793
24,"2019-02-18 05:00:00",3167,5.356364,5.4527661863,6.468589
1,"2019-02-18 06:00:00",2145,4.359565,6.1918487977,8.489275
24,"2019-02-18 06:00:00",4443,3.157915,8.9372009575,10.433377
1,"2019-02-18 07:00:00",20,3.226271,4.0350035,5.643657
24,"2019-02-18 07:00:00",489,3.367343,4.0319954254,7.177329
1,"2019-02-18 08:00:00",410,3.852407,4.2840285341,10.424081
24,"2019-02-18 08:00:00",474,3.643816,4.018005846,5.424189
24,"2019-02-18 09:00:00",100,10.352484,10.37013468,10.374033
1,"2019-02-18 09:00:00",337,8.211836,8.2123308665,8.212926
24,"2019-02-18 10:00:00",331,2.661723,8.0556748278,11.864299
1,"2019-02-18 10:00:00",468,2.375748,4.5188439936,12.705631
1,"2019-02-18 11:00:00",587,2.505145,8.0570292709,15.171089
24,"2019-02-18 11:00:00",566,1.552986,8.3762070336,15.741003
1,"2019-02-18 12:00:00",223,3.917735,8.3916277937,16.671164
24,"2019-02-18 12:00:00",566,3.543863,7.5579813375,16.470818
24,"2019-02-18 13:00:00",1120,2.627524,7.4537691598,16.013866
1,"2019-02-18 13:00:00",256,2.71507,7.6212230156,16.082875
1,"2019-02-18 14:00:00",245,2.82835,8.1428987224,16.652741
24,"2019-02-18 14:00:00",345,3.507767,8.7122721739,14.794296
24,"2019-02-18 15:00:00",413,3.211324,7.9798671138,17.293687
1,"2019-02-18 15:00:00",155,2.416926,7.5291569806,13.517878
1,"2019-02-18 16:00:00",157,2.669743,8.1522128344,14.315769
24,"2019-02-18 16:00:00",310,2.359685,7.8450827065,14.74952
24,"2019-02-18 17:00:00",318,3.133317,8.3178316195,15.617803
1,"2019-02-18 17:00:00",135,2.582739,7.580803037,14.075465
1,"2019-02-18 18:00:00",210,3.971477,9.010470681,14.603098
24,"2019-02-18 18:00:00",240,2.205471,8.4126176792,18.555568
1,"2019-02-18 19:00:00",189,3.049832,9.0772385556,14.636657
24,"2019-02-18 19:00:00",481,2.639214,6.3556928898,14.2218
24,"2019-02-18 20:00:00",318,2.54253,8.5074383616,14.488085
1,"2019-02-18 20:00:00",215,3.642611,8.2623827814,15.296416
24,"2019-02-18 21:00:00",25,2.607318,5.66320144,14.777086
1,"2019-02-18 21:00:00",26,3.762383,7.1715827692,12.635787
24,"2019-02-19 00:00:00",23,7.56666,7.56666,7.56666
24,"2019-02-19 01:00:00",17,9.149043,9.1499842941,9.150186
1,"2019-02-19 01:00:00",10,6.834483,9.0573742,9.613104
24,"2019-02-19 07:00:00",788,6.157333,6.6234613909,7.191569
1,"2019-02-19 08:00:00",123,3.450639,5.1609023821,9.279806
24,"2019-02-19 08:00:00",219,4.662789,8.8957000731,12.117796
24,"2019-02-19 09:00:00",2015,4.746452,8.2503800596,10.641941
1,"2019-02-19 09:00:00",108,5.665554,7.4008254259,12.498962
24,"2019-02-19 10:00:00",611,2.767796,8.0762858609,12.713942
1,"2019-02-19 10:00:00",136,2.147436,7.0185502647,14.561059
24,"2019-02-19 11:00:00",311,3.346577,5.1978253762,14.382176
1,"2019-02-19 11:00:00",428,2.691299,9.6426528388,15.546264
24,"2019-02-19 12:00:00",284,3.239875,10.4719004014,19.519599
1,"2019-02-19 12:00:00",370,2.504263,7.9522341946,16.530981
24,"2019-02-19 13:00:00",692,2.834114,7.9760726402,17.475302
1,"2019-02-19 13:00:00",242,3.749843,9.5319668388,20.958619
24,"2019-02-19 14:00:00",271,4.05902,8.7312213764,17.791385
1,"2019-02-19 14:00:00",219,3.863782,9.1919830685,18.355434
24,"2019-02-19 15:00:00",311,2.517146,8.5185729293,15.997455
1,"2019-02-19 15:00:00",143,2.14415,9.0027201958,17.072186
1,"2019-02-19 16:00:00",192,2.483986,8.0152301354,15.867539
24,"2019-02-19 16:00:00",366,3.028546,7.5249087514,14.490121
24,"2019-02-19 17:00:00",205,3.09438,8.7186300732,15.209841
1,"2019-02-19 17:00:00",146,3.041181,9.6779289041,20.199335
24,"2019-02-19 18:00:00",224,2.769141,8.6976541116,15.398469
1,"2019-02-19 18:00:00",166,3.746352,7.297475012,15.338843
24,"2019-02-19 19:00:00",579,3.172903,9.8442275613,17.633478
1,"2019-02-19 19:00:00",210,2.624794,8.9534264286,14.837317
24,"2019-02-19 20:00:00",273,3.770774,7.4248122454,15.537008
1,"2019-02-19 20:00:00",170,3.585487,8.2336611647,14.679699
1,"2019-02-19 21:00:00",16,2.880756,8.871224625,11.636511
24,"2019-02-19 21:00:00",16,4.50551,6.21500625,10.786434
24,"2019-02-20 00:00:00",89,7.256253,7.2569042809,7.257106
1,"2019-02-20 01:00:00",16,7.175469,7.185387125,7.186804
24,"2019-02-20 07:00:00",1018,4.504294,4.6629137269,14.412371
24,"2019-02-20 08:00:00",8,5.571115,5.571115,5.571115
24,"2019-02-20 09:00:00",1136,2.283665,4.7852433917,10.618409
1,"2019-02-20 09:00:00",36,4.052692,5.3951812778,8.456154
24,"2019-02-20 10:00:00",160,2.800625,6.46861735,9.97143
1,"2019-02-20 10:00:00",187,1.124904,5.0786723369,10.593477
1,"2019-02-20 11:00:00",223,2.733958,8.770941,20.149681
24,"2019-02-20 11:00:00",123,2.623966,9.8248432114,17.208051
24,"2019-02-20 12:00:00",171,1.800589,8.9270968947,14.960893
1,"2019-02-20 12:00:00",279,3.140676,7.8677302724,16.716278
1,"2019-02-20 13:00:00",218,2.226411,8.1399516147,18.899669
24,"2019-02-20 13:00:00",394,1.76974,8.584909967,20.129884
24,"2019-02-20 14:00:00",402,2.396613,8.6834296915,18.45783
1,"2019-02-20 14:00:00",188,4.061126,8.5114304202,16.843864
24,"2019-02-20 15:00:00",244,2.030019,8.2843978033,16.190902
1,"2019-02-20 15:00:00",131,3.171373,8.8576607786,17.161885
1,"2019-02-20 16:00:00",218,3.194693,9.6702429954,18.192668
24,"2019-02-20 16:00:00",347,3.057319,9.1152624438,24.352855
1,"2019-02-20 17:00:00",226,2.690739,8.8366105664,16.136965
24,"2019-02-20 17:00:00",382,2.249452,9.2152479398,18.286767
24,"2019-02-20 18:00:00",232,3.296438,7.8340174353,14.763185
1,"2019-02-20 18:00:00",303,3.189017,8.9907676634,12.994668
24,"2019-02-20 19:00:00",435,3.009637,9.174698492,14.06125
1,"2019-02-20 19:00:00",185,2.484065,8.2098676108,15.435863
1,"2019-02-20 20:00:00",381,2.74427,8.3393464331,13.935287
24,"2019-02-20 20:00:00",134,2.65313,8.5812570224,15.85796
24,"2019-02-20 21:00:00",130,2.436808,8.385886,13.964009
1,"2019-02-20 21:00:00",18,4.027186,7.5086223889,12.004813
1,"2019-02-21 00:00:00",67,3.742059,3.742059,3.742059
1,"2019-02-21 01:00:00",2,4.526064,4.5260655,4.526067
24,"2019-02-21 01:00:00",9,5.113371,5.1133807778,5.113382
24,"2019-02-21 06:00:00",7928,2.756952,4.9084206285,10.082943
1,"2019-02-21 06:00:00",2380,4.310196,4.3740792996,4.452072
24,"2019-02-21 07:00:00",615,5.367915,7.516536522,8.557463
1,"2019-02-21 08:00:00",358,11.596492,11.597854324,11.598641
24,"2019-02-21 08:00:00",837,2.472591,6.6915204815,12.452199
1,"2019-02-21 09:00:00",206,3.489869,4.1083176311,9.853781
24,"2019-02-21 09:00:00",43,3.655587,4.5232369535,5.724028
24,"2019-02-21 10:00:00",1833,3.342189,5.1761980627,11.407615
1,"2019-02-21 10:00:00",653,2.710823,7.8235266095,13.483704
24,"2019-02-21 11:00:00",649,2.500352,7.3376946733,14.735446
1,"2019-02-21 11:00:00",601,2.702458,7.9496781115,13.020955
1,"2019-02-21 12:00:00",404,2.89805,7.4565285248,14.464235
24,"2019-02-21 12:00:00",435,3.45912,7.844466423,15.282862
1,"2019-02-21 13:00:00",378,3.150114,8.5289202249,14.07595
24,"2019-02-21 13:00:00",464,3.865249,9.316062903,15.623545
24,"2019-02-21 14:00:00",291,2.483162,10.0280721168,14.094119
1,"2019-02-21 14:00:00",229,1.850164,7.1187999913,15.463362
1,"2019-02-21 15:00:00",143,2.132454,8.7645931399,15.129236
24,"2019-02-21 15:00:00",179,1.884358,7.9811092458,15.870846
24,"2019-02-21 16:00:00",284,3.59369,9.3668497042,16.460514
1,"2019-02-21 16:00:00",125,2.962494,9.263765304,14.995673
24,"2019-02-21 17:00:00",256,2.914131,8.1598491719,16.995141
1,"2019-02-21 17:00:00",143,4.429124,9.0352433007,15.055506
1,"2019-02-21 18:00:00",178,2.677242,7.3090064719,14.586524
24,"2019-02-21 18:00:00",244,2.12829,7.1890454221,19.662904
24,"2019-02-21 19:00:00",363,2.73296,8.1556399449,13.644269
1,"2019-02-21 19:00:00",242,2.671905,7.3526950744,13.841506
1,"2019-02-21 20:00:00",261,3.147898,8.4809822567,14.244264
24,"2019-02-21 20:00:00",361,1.324459,9.4297973075,15.300867
1,"2019-02-21 21:00:00",34,3.193445,8.8569438529,14.294059
24,"2019-02-21 21:00:00",12,5.334142,8.8158505833,10.208228
24,"2019-02-22 00:00:00",32,7.731752,7.731752,7.731752
24,"2019-02-22 01:00:00",12,7.737138,7.874709,8.287422
1,"2019-02-22 01:00:00",2,7.291304,7.291304,7.291304
24,"2019-02-22 07:00:00",1287,4.16701,6.3236375835,12.093808
24,"2019-02-22 08:00:00",107,5.786682,6.5168183178,6.902747
1,"2019-02-22 08:00:00",251,9.412013,14.2092697809,15.991857
1,"2019-02-22 09:00:00",54,4.239428,5.5698829444,6.070026
24,"2019-02-22 09:00:00",1906,3.050977,5.6931277009,13.28274
1,"2019-02-22 10:00:00",285,2.285095,7.9089741333,18.056808
24,"2019-02-22 10:00:00",475,2.488169,7.73071824,15.078238
1,"2019-02-22 11:00:00",230,2.760354,7.3362544522,15.658609
24,"2019-02-22 11:00:00",465,1.010245,8.8212338839,16.034329
24,"2019-02-22 12:00:00",1214,2.061811,8.5167670362,16.781688
1,"2019-02-22 12:00:00",549,1.790581,8.5969703224,15.790721
24,"2019-02-22 13:00:00",1421,3.062563,10.5841608079,13.212492
1,"2019-02-22 13:00:00",354,4.282243,7.9266115,17.295843
1,"2019-02-22 14:00:00",187,1.831089,7.7186156631,16.607218
24,"2019-02-22 14:00:00",439,3.832552,8.4310929339,17.125996
1,"2019-02-22 15:00:00",204,3.877616,8.0003649657,13.439378
24,"2019-02-22 15:00:00",390,2.153775,8.1956712538,15.078414
24,"2019-02-22 16:00:00",422,2.493804,7.7774300877,15.673164
1,"2019-02-22 16:00:00",109,3.933232,8.1326722844,15.984039
1,"2019-02-22 17:00:00",199,1.994535,8.245813206,14.980172
24,"2019-02-22 17:00:00",385,3.004717,9.1955768779,17.922594
1,"2019-02-22 18:00:00",244,3.028625,7.7787620861,15.192333
24,"2019-02-22 18:00:00",345,2.87248,7.9172978261,15.59415
1,"2019-02-22 19:00:00",229,3.725771,8.8431936725,14.468153
24,"2019-02-22 19:00:00",576,3.014496,8.7228357934,16.241827
1,"2019-02-22 20:00:00",345,2.617106,9.2591911536,14.712105
24,"2019-02-22 20:00:00",308,3.754017,9.1603292468,15.505018
1,"2019-02-22 21:00:00",82,3.727902,5.8980976829,14.916971
24,"2019-02-22 21:00:00",265,4.884856,7.1584661358,13.061108
1,"2019-02-23 00:00:00",16,6.186875,6.186875,6.186875
1,"2019-02-23 01:00:00",29,6.933268,7.5884404138,7.933268
24,"2019-02-23 07:00:00",849,4.65944,7.6063231084,11.202495
24,"2019-02-23 08:00:00",854,6.685052,15.4469708548,15.499268
24,"2019-02-23 09:00:00",174,4.34063,5.5351941552,11.618992
1,"2019-02-23 09:00:00",190,5.549225,7.7332109158,12.583853
1,"2019-02-23 10:00:00",443,3.344202,6.7408599707,16.547978
24,"2019-02-23 10:00:00",519,3.184071,6.8845037669,11.841912
24,"2019-02-23 11:00:00",509,2.983549,7.5416813733,22.331538
1,"2019-02-23 11:00:00",179,2.627499,8.6650998603,21.952271
24,"2019-02-23 12:00:00",619,2.419476,8.5484469257,16.658928
1,"2019-02-23 12:00:00",319,2.380864,9.4227431223,17.653082
24,"2019-02-23 13:00:00",841,4.119535,7.8398935731,17.696243
1,"2019-02-23 13:00:00",264,2.718765,8.0692974659,15.605511
1,"2019-02-23 14:00:00",283,2.923316,9.57078447,16.058637
24,"2019-02-23 14:00:00",611,2.43509,7.7728331849,16.931179
24,"2019-02-23 15:00:00",375,1.920365,8.166919584,17.42212
1,"2019-02-23 15:00:00",166,2.929741,7.9804349277,15.82021
24,"2019-02-23 16:00:00",426,2.365918,7.1595883709,18.19149
1,"2019-02-23 16:00:00",147,1.762283,7.8416448912,14.244253
1,"2019-02-23 17:00:00",168,2.883557,8.3241399881,16.543052
24,"2019-02-23 17:00:00",881,2.074823,8.9867985199,16.163321
1,"2019-02-23 18:00:00",208,2.046326,7.6348578654,14.992009
24,"2019-02-23 18:00:00",369,2.300429,7.0646923686,15.953729
1,"2019-02-23 19:00:00",201,2.962894,8.1829011194,18.837353
24,"2019-02-23 19:00:00",742,1.665313,8.0525951536,16.892282
24,"2019-02-23 20:00:00",749,2.888862,7.9099496288,15.51706
1,"2019-02-23 20:00:00",216,3.228907,8.3207310093,14.833571
1,"2019-02-23 21:00:00",35,4.392541,8.1679366571,12.76364
24,"2019-02-23 21:00:00",50,3.891575,8.40014514,11.616453
24,"2019-02-24 00:00:00",47,7.584439,7.5846248723,7.584775
1,"2019-02-24 00:00:00",92,7.801702,7.801702,7.801702
1,"2019-02-24 01:00:00",3,9.856042,9.856042,9.856042
1,"2019-02-25 06:00:00",2168,3.11423,3.1688889202,3.21318
24,"2019-02-25 06:00:00",6054,4.038719,8.5478935983,11.687291
24,"2019-02-25 07:00:00",1974,3.973052,6.2704826221,10.131655
1,"2019-02-25 07:00:00",406,7.410538,7.411812798,7.412685
24,"2019-02-25 08:00:00",511,4.130321,7.2552892368,11.310791
1,"2019-02-25 08:00:00",41,6.871073,6.871073,6.871073
1,"2019-02-25 09:00:00",32,4.907881,8.2544265312,15.908823
24,"2019-02-25 09:00:00",171,5.083368,7.3484277836,9.914669
1,"2019-02-25 10:00:00",1229,3.106031,5.9978415622,11.116066
24,"2019-02-25 10:00:00",492,2.061322,7.6828189411,14.054537
1,"2019-02-25 11:00:00",258,2.655273,8.2682671202,14.642284
24,"2019-02-25 11:00:00",488,2.287042,8.5061134242,13.196195
1,"2019-02-25 12:00:00",369,2.177951,10.1727233686,18.348594
24,"2019-02-25 12:00:00",659,2.535009,7.5130750865,16.332153
24,"2019-02-25 13:00:00",645,2.636989,8.0495353519,16.096947
1,"2019-02-25 13:00:00",202,2.831838,8.5546391139,16.175521
1,"2019-02-25 14:00:00",292,3.224461,8.3197220651,15.86683
24,"2019-02-25 14:00:00",479,2.75605,8.4349321232,16.546285
1,"2019-02-25 15:00:00",173,3.17443,8.7145571965,19.315768
24,"2019-02-25 15:00:00",488,1.99612,8.1276505328,16.147222
24,"2019-02-25 16:00:00",358,2.553092,8.088796419,16.565349
1,"2019-02-25 16:00:00",231,3.168608,7.5989716753,15.443754
24,"2019-02-25 17:00:00",298,2.30758,8.464107245,16.281027
1,"2019-02-25 17:00:00",98,2.334737,8.7474548265,13.719162
24,"2019-02-25 18:00:00",426,2.2715,8.6551863944,15.271522
1,"2019-02-25 18:00:00",178,2.277906,9.522908236,14.59951
24,"2019-02-25 19:00:00",567,2.868525,7.6036396808,15.799123
1,"2019-02-25 19:00:00",165,1.878511,7.6051934848,14.855285
24,"2019-02-25 20:00:00",272,4.089168,8.7103182353,13.763987
1,"2019-02-25 20:00:00",135,3.805744,8.2707368889,15.075108
24,"2019-02-25 21:00:00",10,6.746512,10.8975384,14.110682
1,"2019-02-25 21:00:00",154,4.81312,10.4996797532,14.113331
24,"2019-02-26 01:00:00",15,9.350823,9.4841578,10.350834
24,"2019-02-26 07:00:00",779,3.729738,4.3467915854,11.742183
1,"2019-02-26 08:00:00",150,6.657251,10.31632278,10.723255
24,"2019-02-26 08:00:00",1409,2.91721,6.2870182967,15.669823
24,"2019-02-26 09:00:00",860,4.52858,10.7560617244,12.576545
1,"2019-02-26 09:00:00",196,3.849919,8.9119394694,14.864977
24,"2019-02-26 10:00:00",606,3.379798,8.8906451931,14.844311
1,"2019-02-26 10:00:00",224,3.033484,9.5984710893,12.77934
24,"2019-02-26 11:00:00",230,2.769734,8.8167179826,19.711437
1,"2019-02-26 11:00:00",236,2.230414,8.9845557331,15.77614
24,"2019-02-26 12:00:00",168,2.429879,7.9210234464,16.895771
1,"2019-02-26 12:00:00",343,3.271892,8.8687260117,16.748135
1,"2019-02-26 13:00:00",221,2.831985,6.9686446425,13.948933
24,"2019-02-26 13:00:00",756,2.656576,8.9255279987,14.603779
24,"2019-02-26 14:00:00",386,3.478556,9.6710017617,16.153931
1,"2019-02-26 14:00:00",187,1.916156,8.2092404171,17.582149
24,"2019-02-26 15:00:00",322,3.330874,8.8988663975,17.694259
1,"2019-02-26 15:00:00",79,4.230916,9.1291153291,16.634377
24,"2019-02-26 16:00:00",428,3.17703,9.5875826098,90.412565
1,"2019-02-26 16:00:00",127,3.424703,9.6295791732,24.809836
24,"2019-02-26 17:00:00",276,2.707177,8.0073337971,13.987359
1,"2019-02-26 17:00:00",201,3.670634,8.1399858756,15.959643
24,"2019-02-26 18:00:00",226,2.272866,8.5721184735,17.354895
1,"2019-02-26 18:00:00",255,3.209588,8.0807898863,13.90833
24,"2019-02-26 19:00:00",499,2.159729,8.2387827956,13.825186
1,"2019-02-26 19:00:00",291,2.159052,9.4345169863,15.793594
1,"2019-02-26 20:00:00",278,3.483232,9.594505223,19.693541
24,"2019-02-26 20:00:00",397,3.030109,6.1157661788,15.01546
1,"2019-02-26 21:00:00",1475,5.811477,8.6734916841,15.774074
24,"2019-02-26 21:00:00",34,4.66536,7.3240980882,14.952634
24,"2019-02-26 22:00:00",3,9.760158,9.760158,9.760158
24,"2019-02-27 00:00:00",763,8.4581,8.4601839135,8.461312
1,"2019-02-27 01:00:00",12,5.273377,5.2734038333,5.273423
1,"2019-02-27 07:00:00",4,11.486234,11.486234,11.486234
24,"2019-02-27 08:00:00",672,4.726274,8.6596983065,8.669862
1,"2019-02-27 08:00:00",2120,3.066875,3.2416128665,7.740849
1,"2019-02-27 09:00:00",80,5.69924,6.7574937875,8.514609
24,"2019-02-27 09:00:00",513,3.724857,7.737901614,11.985045
1,"2019-02-27 10:00:00",288,2.574145,8.4407073542,34.383278
24,"2019-02-27 10:00:00",792,2.642723,7.6737847841,61.522109
1,"2019-02-27 11:00:00",173,2.221894,8.9014679191,40.562246
24,"2019-02-27 11:00:00",363,2.94965,9.3262934931,38.919459
1,"2019-02-27 12:00:00",231,2.967365,8.2124983377,16.164332
24,"2019-02-27 12:00:00",150,3.330213,8.5935130667,18.009677
1,"2019-02-27 13:00:00",168,3.486358,9.7009708036,18.394026
24,"2019-02-27 13:00:00",756,2.568503,7.4442830225,16.641941
24,"2019-02-27 14:00:00",824,4.376464,9.5152105728,17.131999
1,"2019-02-27 14:00:00",116,4.174733,10.6370333103,18.301292
1,"2019-02-27 15:00:00",205,3.468318,9.4435505902,15.853144
24,"2019-02-27 15:00:00",1036,2.9674,13.1229086245,15.528986
24,"2019-02-27 16:00:00",276,2.705898,6.6799783913,14.733548
1,"2019-02-27 16:00:00",155,3.831678,8.1251418387,14.850399
1,"2019-02-27 17:00:00",271,2.570628,7.6884533284,16.201153
24,"2019-02-27 17:00:00",635,2.932421,9.4131376819,21.378169
1,"2019-02-27 18:00:00",273,3.255824,8.2446008242,15.904175
24,"2019-02-27 18:00:00",232,2.307387,8.0988459009,15.650497
1,"2019-02-27 19:00:00",229,3.111174,7.6108244978,16.520422
24,"2019-02-27 19:00:00",495,2.604367,8.3826259838,14.88933
24,"2019-02-27 20:00:00",345,2.486078,7.1179688783,14.805714
1,"2019-02-27 20:00:00",236,2.77445,7.9703149068,14.738648
1,"2019-02-27 21:00:00",29,5.71139,9.3600078621,11.64452
